name,product_code,brand,category,subcategory,family,reviews,rating,url_image,internet_price,normal_price,seller,url_product,price_diff_%,relation_batch,clarity_flag_batch,suggested_description_batch
Ropa de Baño Niño Avengers,883224664,AVENGERS,Niños y Juguetería,Moda Infantil,Ropa de niños,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883224664_1/w=800,h=800,fit=pad",29.89,49.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883224658/Ropa-de-Bano-Nino-Avengers/883224664,40.1002004008016,True,no,Descripción adecuada
ISDIN Fotoprotector Fusion Water Color BRONZE SPF50 50ML - Bloqueador solar facial con color Oil Control,18962451,ISDIN,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,36,4.7778,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/18962451_1/w=800,h=800,fit=pad",104.9,124.9,falabella,https://www.falabella.com.pe/falabella-pe/product/18962451/ISDIN-Fotoprotector-Fusion-Water-Color-BRONZE-SPF50-50ML-Bloqueador-solar-facial-con-color-Oil-Control/18962451,16.01281024819856,True,no,Descripción adecuada
Toalla de Playa Infantil con Capucha 60x120cm Benetton,882887392,BENETTON,Jardín y terraza,"Piscinas, spa e inflables",Toallas de Playa,4,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882887392_1/w=800,h=800,fit=pad",39.89,79.9,falabella,https://www.falabella.com.pe/falabella-pe/product/prod17480048/Toalla-de-Playa-Infantil-con-Capucha-60x120cm-Benetton/882887392,50.075093867334175,True,no,Descripción adecuada
Protector Solar Corporal Anthelios Spray Invisible FPS 50+ 200ml,17661660,LA ROCHE POSAY,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del cuerpo,282,4.9362,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/17661660_1/w=800,h=800,fit=pad",144.9,144.9,falabella,https://www.falabella.com.pe/falabella-pe/product/17661660/Protector-Solar-Corporal-Anthelios-Spray-Invisible-FPS-50+-200ml/17661660,0.0,True,no,Descripción adecuada
Lentes De Sol Basement Carey Con Marco Dorado,883215211,BASEMENT,Moda y accesorios,Mujer,Accesorios,2,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883215211_1/w=800,h=800,fit=pad",49.89,79.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883215210/Lentes-De-Sol-Basement-Carey-Con-Marco-Dorado/883215211,37.559449311639554,True,no,Descripción adecuada
Sandalias Hombre Rider Gris,20640601,RIDER,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20640601_1/w=800,h=800,fit=pad",24.43,34.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20640599/Sandalias-Hombre-Rider-Gris/20640601,30.0,True,no,Descripción adecuada
Pareo Basement,20659598,BASEMENT,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20659598_1/w=800,h=800,fit=pad",34.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20659597/Pareo-Basement/20659598,41.75292153589315,True,no,Descripción adecuada
Bikini Mujer Doo Australia,883174292,DOO AUSTRALIA,Moda y accesorios,Mujer,Moda Mujer,5,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883174292_1/w=800,h=800,fit=pad",59.89,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883174288/Bikini-Mujer-Doo-Australia/883174292,53.89530408006159,True,no,Descripción adecuada
Sandalias Mujer Reef  Light Azul,20697552,REEF,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20697552_3/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20697547/Sandalias-Mujer-Reef-Light-Azul/20697552,20.000000000000004,True,no,Descripción adecuada
Uriage Bebé 1era Crema Mineral Spf50+ 50ml - Protección Solar Muy Alta Para Bebés,20272231,URIAGE,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del cuerpo,1,4.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20272231_1/w=800,h=800,fit=pad",72.7,96.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20272231/Uriage-Bebe-1era-Crema-Mineral-Spf50+-50ml-Proteccion-Solar-Muy-Alta-Para-Bebes/20272231,24.97420020639835,True,no,Descripción adecuada
Bikini Mujer Doo Australia,883208808,DOO AUSTRALIA,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883208808_1/w=800,h=800,fit=pad",89.9,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883208806/Bikini-Mujer-Doo-Australia/883208808,30.792917628945343,True,no,Descripción adecuada
Sandalias Mujer Doo Australia Flipmu Negro,883237188,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Mujer,3,4.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883237188_1/w=800,h=800,fit=pad",19.9,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883237186/Sandalias-Mujer-Doo-Australia-Flipmu-Negro/883237188,71.53075822603721,True,no,Descripción adecuada
Uriage Bariésun Aceite Seco Spf50+ 50ml - Protege La Piel E Ilumina El Bronceado,19564559,URIAGE,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del cuerpo,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19564559_1/w=800,h=800,fit=pad",89.9,119.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19564559/Uriage-Bariesun-Aceite-Seco-Spf50+-50ml-Protege-La-Piel-E-Ilumina-El-Bronceado/19564559,25.0208507089241,True,no,Descripción adecuada
Photoderm M Spf50+ 40ml. Bioderma,16462219,BIODERMA,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,3,4.6667,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/16462219_1/w=800,h=800,fit=pad",130.7,130.7,falabella,https://www.falabella.com.pe/falabella-pe/product/16462219/Photoderm-M-Spf50+-40ml.-Bioderma/16462219,0.0,True,si,Protector Solar Facial Photoderm M Spf50+ 40ml Bioderma
Sandalias Hombre All Day 2.0 Lx Black,20733275,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733275_1/w=800,h=800,fit=pad",87.92,109.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733272/Sandalias-Hombre-All-Day-2.0-Lx-Black/20733275,20.000000000000004,True,no,Descripción adecuada
Sandalias Niña Havaianas  Rosado,20698017,HAVAIANAS,Calzado y zapatillas,Zapatos,Calzado Infantil,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20698017_1/w=800,h=800,fit=pad",47.92,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20698013/Sandalias-Nina-Havaianas-Rosado/20698017,20.0,True,no,Descripción adecuada
Sandalias Hombre Tides 2.0 Print Black,20733329,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733329_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733326/Sandalias-Hombre-Tides-2.0-Print-Black/20733329,20.000000000000004,True,no,Descripción adecuada
Sandalias Doo Australia Negro Para Hombre,883236403,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Zapatos Hombre,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883236403_1/w=800,h=800,fit=pad",19.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883236399/Sandalias-Doo-Australia-Negro-Para-Hombre/883236403,66.79465776293823,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547086,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547086_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547082/Top-De-Bikini-Mujer-Womens-Secret/20547086,46.6977985323549,True,no,Descripción adecuada
Calzón De Bikini Mujer Womens Secret,20546965,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20546965_1/w=800,h=800,fit=pad",59.89,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20546964/Calzon-De-Bikini-Mujer-Womens-Secret/20546965,40.05005005005005,True,no,Descripción adecuada
Sandalias Niña Doo Australia Flipgirl,883237056,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Calzado Infantil,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883237056_1/w=800,h=800,fit=pad",11.9,29.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883237052/Sandalias-Nina-Doo-Australia-Flipgirl/883237056,60.20066889632108,True,no,Descripción adecuada
Sandalias Mujer  Fiji Blue,20733381,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733381_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733378/Sandalias-Mujer-Fiji-Blue/20733381,20.000000000000004,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547145,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547145_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547142/Top-De-Bikini-Mujer-Womens-Secret/20547145,46.6977985323549,True,no,Descripción adecuada
Calzón De Bikini Mujer Womens Secret,20547053,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547053_1/w=800,h=800,fit=pad",59.89,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547052/Calzon-De-Bikini-Mujer-Womens-Secret/20547053,40.05005005005005,True,no,Descripción adecuada
Bikini Mujer Denimlab,883163237,DENIMLAB,Moda y accesorios,Mujer,Moda Mujer,3,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883163237_1/w=800,h=800,fit=pad",59.89,119.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883163235/Bikini-Mujer-Denimlab/883163237,50.05004170141785,True,no,Descripción adecuada
Bikini Mujer Denimlab,883163201,DENIMLAB,Moda y accesorios,Mujer,Moda Mujer,3,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883163201_1/w=800,h=800,fit=pad",59.89,119.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883163197/Bikini-Mujer-Denimlab/883163201,50.05004170141785,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547058,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547058_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547057/Top-De-Bikini-Mujer-Womens-Secret/20547058,46.6977985323549,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547170,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547170_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547167/Top-De-Bikini-Mujer-Womens-Secret/20547170,46.6977985323549,True,no,Descripción adecuada
Fp Isdin Fw Magic Glow Spf30,20654836,ISDIN,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,20,4.65,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20654836_1/w=800,h=800,fit=pad",104.9,124.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20654836/Fp-Isdin-Fw-Magic-Glow-Spf30/20654836,16.01281024819856,True,si,Protector Solar Facial Isdin Fw Magic Glow Spf30
Ropa De Baño Mujer Womens Secret,20546893,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20546893_1/w=800,h=800,fit=pad",139.9,269.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20546889/Ropa-De-Bano-Mujer-Womens-Secret/20546893,48.16598740274175,True,no,Descripción adecuada
Sandalias Mujer  Fiji Light Tan,20733396,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733396_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733393/Sandalias-Mujer-Fiji-Light-Tan/20733396,20.000000000000004,True,no,Descripción adecuada
Sandalias Hombre Rider Gris,20640619,RIDER,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20640619_1/w=800,h=800,fit=pad",27.93,39.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20640615/Sandalias-Hombre-Rider-Gris/20640619,30.0,True,no,Descripción adecuada
Sandalias Hombre Rider Azul,20640597,RIDER,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20640597_1/w=800,h=800,fit=pad",24.43,34.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20640594/Sandalias-Hombre-Rider-Azul/20640597,30.0,True,no,Descripción adecuada
Traje De Baño Bebé Niña Yamp,883234699,YAMP,Mundo Bebé,Ropa de bebé,Ropa de bebé niña,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883234699_1/w=800,h=800,fit=pad",29.89,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883234692/Traje-De-Bano-Bebe-Nina-Yamp/883234699,50.100166944908175,True,no,Descripción adecuada
Sandalias Hombre Tides 2.0 Print Blac 1,20733333,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733333_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733332/Sandalias-Hombre-Tides-2.0-Print-Blac-1/20733333,20.000000000000004,True,no,Descripción adecuada
Sandalias Mujer Michael Kors Jinx Flip Fl,20462316,MICHAEL KORS,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20462316_1/w=800,h=800,fit=pad",173.4,289.0,falabella,https://www.falabella.com.pe/falabella-pe/product/20462314/Sandalias-Mujer-Michael-Kors-Jinx-Flip-Fl/20462316,40.0,True,no,Descripción adecuada
Sandalias Hombre Rider Celeste,20640608,RIDER,Calzado y zapatillas,Zapatos,Zapatos Hombre,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20640608_1/w=800,h=800,fit=pad",24.43,34.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20640604/Sandalias-Hombre-Rider-Celeste/20640608,30.0,True,no,Descripción adecuada
Sandalias Mujer  Fiji Black 1,20733364,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733364_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733363/Sandalias-Mujer-Fiji-Black-1/20733364,20.000000000000004,True,no,Descripción adecuada
Sandalias Mujer  Fiji Avocado,20733399,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733399_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733398/Sandalias-Mujer-Fiji-Avocado/20733399,20.000000000000004,True,no,Descripción adecuada
Calzón De Bikini Mujer Womens Secret,20547023,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547023_1/w=800,h=800,fit=pad",59.89,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547022/Calzon-De-Bikini-Mujer-Womens-Secret/20547023,40.05005005005005,True,no,Descripción adecuada
Sandalias Mujer  Fiji Purple,20733376,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733376_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733373/Sandalias-Mujer-Fiji-Purple/20733376,20.000000000000004,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547069,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547069_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547067/Top-De-Bikini-Mujer-Womens-Secret/20547069,46.6977985323549,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547113,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547113_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547112/Top-De-Bikini-Mujer-Womens-Secret/20547113,46.6977985323549,True,no,Descripción adecuada
Sandalias Mujer  Fiji Multi,20733405,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733405_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733403/Sandalias-Mujer-Fiji-Multi/20733405,20.000000000000004,True,no,Descripción adecuada
Sandalias Hombre Havaianas  Negro,20697951,HAVAIANAS,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20697951_1/w=800,h=800,fit=pad",47.92,59.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20697948/Sandalias-Hombre-Havaianas-Negro/20697951,20.0,True,no,Descripción adecuada
Calzón De Bikini Mujer Womens Secret,20547003,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547003_1/w=800,h=800,fit=pad",59.89,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20546999/Calzon-De-Bikini-Mujer-Womens-Secret/20547003,40.05005005005005,True,no,Descripción adecuada
Sandalias Hombre Rider Azul,20640591,RIDER,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20640591_1/w=800,h=800,fit=pad",24.43,34.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20640589/Sandalias-Hombre-Rider-Azul/20640591,30.0,True,no,Descripción adecuada
Sandalias Hombre Tides 2.0 Print Grey,20733317,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Hombre,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733317_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733314/Sandalias-Hombre-Tides-2.0-Print-Grey/20733317,20.000000000000004,True,no,Descripción adecuada
Esthederm Fotoprotector Photo Reverse Aclarante Antimanchas 50ml,20176489,ESTHEDERM,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20176489_1/w=800,h=800,fit=pad",229.0,229.0,falabella,https://www.falabella.com.pe/falabella-pe/product/20176489/Esthederm-Fotoprotector-Photo-Reverse-Aclarante-Antimanchas-50ml/20176489,0.0,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547073,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547073_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547072/Top-De-Bikini-Mujer-Womens-Secret/20547073,46.6977985323549,True,no,Descripción adecuada
Sandalias Mujer Reef  Negro,20697544,REEF,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20697544_1/w=800,h=800,fit=pad",71.92,89.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20697541/Sandalias-Mujer-Reef-Negro/20697544,20.000000000000004,True,no,Descripción adecuada
Juguete Set Balde Playa Castillo,883231610,HONG YUAN SHENG,Jardín y terraza,"Piscinas, spa e inflables",Inflables y juegos para piscina,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883231610_1/w=800,h=800,fit=pad",29.97,99.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883231610/Juguete-Set-Balde-Playa-Castillo/883231610,70.0,True,no,Descripción adecuada
Piscina Arcoiris,883246988,BESTWAY,Jardín y terraza,"Piscinas, spa e inflables",Piscinas Inflables,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883246988_1/w=800,h=800,fit=pad",99.9,249.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883246988/Piscina-Arcoiris/883246988,60.024009603841534,True,no,Descripción adecuada
Bowl Helados Kennedy Basic Mica,882108879,MICA,Decohogar,Menaje,Menaje Comedor,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/882108879_1/w=800,h=800,fit=pad",6.9,14.9,falabella,https://www.falabella.com.pe/falabella-pe/product/882108879/Bowl-Helados-Kennedy-Basic-Mica/882108879,53.69127516778524,True,no,Descripción adecuada
Uriage Bariésun Fluido Ultra ligero SPF50+ 30ml - Bloqueador solar facial para pieles sensibles,19108648,URIAGE,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,9,4.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19108648_1/w=800,h=800,fit=pad",59.9,79.9,falabella,https://www.falabella.com.pe/falabella-pe/product/19108648/Uriage-Bariesun-Fluido-Ultra-ligero-SPF50+-30ml-Bloqueador-solar-facial-para-pieles-sensibles/19108648,25.03128911138924,True,no,Descripción adecuada
Bikini Mujer Basement,883163288,BASEMENT,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883163288_1/w=800,h=800,fit=pad",69.9,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883163286/Bikini-Mujer-Basement/883163288,46.18937644341801,True,no,Descripción adecuada
Advanced Day Ultimate Protect Spf50+ (50ml),19980252,MEDIK8,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,1,5.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/19980252_1/w=800,h=800,fit=pad",319.0,319.0,falabella,https://www.falabella.com.pe/falabella-pe/product/19980252/Advanced-Day-Ultimate-Protect-Spf50+-(50ml)/19980252,0.0,True,no,Descripción adecuada
Top De Bikini Mujer Womens Secret,20547083,WOMEN SECRET,Moda y accesorios,Mujer,Moda Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20547083_1/w=800,h=800,fit=pad",79.9,149.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20547082/Top-De-Bikini-Mujer-Womens-Secret/20547083,46.6977985323549,True,no,Descripción adecuada
Sandalias Mujer  Ailani Pink,20733344,BILLABONG,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20733344_1/w=800,h=800,fit=pad",103.92,129.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20733343/Sandalias-Mujer-Ailani-Pink/20733344,20.0,True,no,Descripción adecuada
Sandalia Hava W4123328-2630,20708858,HAVAIANAS,Calzado y zapatillas,Zapatos,Calzado Infantil,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20708858_1/w=800,h=800,fit=pad",55.92,69.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20708855/Sandalia-Hava-W4123328-2630/20708858,20.000000000000004,True,no,Descripción adecuada
Sandalias Niña Doo Australia Flipgirl Blanco,883237040,DOO AUSTRALIA,Calzado y zapatillas,Zapatos,Calzado Infantil,2,3.5,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/883237040_1/w=800,h=800,fit=pad",11.9,29.9,falabella,https://www.falabella.com.pe/falabella-pe/product/883237036/Sandalias-Nina-Doo-Australia-Flipgirl-Blanco/883237040,60.20066889632108,True,no,Descripción adecuada
Photoderm Nude Touch 50+ Doree 40Ml,18293825,BIODERMA,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del rostro,3,4.3333,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/18293825_1/w=800,h=800,fit=pad",122.9,122.9,falabella,https://www.falabella.com.pe/falabella-pe/product/18293825/Photoderm-Nude-Touch-50+-Doree-40Ml/18293825,0.0,True,no,Descripción adecuada
Fotop Isdin Ped Lotion Spray 50,17053697,ISDIN,"Belleza, higiene y salud",Cuidado de la piel,Cuidado del cuerpo,10,4.5,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/17053697_1/w=800,h=800,fit=pad",111.9,139.9,falabella,https://www.falabella.com.pe/falabella-pe/product/17053697/Fotop-Isdin-Ped-Lotion-Spray-50/17053697,20.014295925661184,True,no,Descripción adecuada
Sandalias Para Mujer Havaianas Slim Square,20734956,HAVAIANAS,Calzado y zapatillas,Zapatos,Zapatos Mujer,0,0.0,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/20734956_1/w=800,h=800,fit=pad",63.92,79.9,falabella,https://www.falabella.com.pe/falabella-pe/product/20734954/Sandalias-Para-Mujer-Havaianas-Slim-Square/20734956,20.000000000000004,True,no,Descripción adecuada
